time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2020-12-30T12:45:10Z,161,0,0,0,0,0,3721886,2401,575841,156,0,0,0,0,0,735,61,0,0,0,0,0,349,62,9,0,8,2,66,388,8,0,0,0,0, ,0,0,0,0,0,0,205,2,0,0,7639184,54,7581791,1,53,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1609332309825,3145728,0,0,0,127,1,22,1,5,1,0,0,3,2,0,0,127,1,149504,67,59355,1,0,56,9042459,1133,0,0,0,0,0,0,0,0,3,21,19671936,2,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:45:44Z,161,0,0,0,0,0,3182518,2401,36521,108,0,0,0,0,0,285,6,0,0,0,0,0,129,6,6,0,7,1,10,157,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7654944,55,7650423,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609332343930,3145728,0,0,0,24,1,18,1,5,1,0,0,3,2,0,0,24,1,30720,12,4635,1,0,0,8142848,959,0,0,0,0,0,0,0,0,2,15,33874344,3,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:46:44Z,1130,0,0,0,0,0,3412195,2401,264713,624,0,0,0,0,0,1305,35,0,0,0,0,0,0,41,9,0,25,2,39,301,135,0,0,0,0, ,0,0,0,0,0,0,1111,2,0,0,7654944,55,7650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332343930,3145728,0,0,0,584,66,439,66,2,66,0,0,3,66,0,0,584,1,110592,54,3672,7,0,187,1869747,719,9045,59,0,0,0,0,0,0,6,49,41137440,2,0,0,0,0,0,0,807,0,0,0,0,0,0,0,99,0,6,0,190,0,0,0,0,0,0,0,0,0,0,1107,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:47:44Z,1130,0,0,0,0,0,3517787,2401,370305,624,0,0,0,0,0,1305,12,0,0,0,0,0,0,53,9,0,25,2,50,97,10,0,0,0,0, ,0,0,0,0,0,0,1281,0,0,0,7654944,55,7650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332343930,3145728,0,0,0,33,17,181,17,0,17,0,0,3,17,0,0,33,1,45056,22,425,5,0,12,71522,23,883,12,0,0,0,0,0,0,7,18,54396792,2,0,0,0,0,0,0,223,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:48:44Z,1130,0,0,0,0,0,3560843,2401,413361,624,0,0,0,0,0,1077,5,0,0,0,0,0,0,58,9,0,25,2,55,84,8,0,0,0,0, ,0,0,0,0,0,0,1053,0,0,0,7654944,55,7650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332343930,3145728,0,0,0,18,15,149,15,0,15,0,0,3,15,0,0,18,1,20480,10,175,2,0,5,35889,13,937,13,0,0,0,0,0,0,4,17,56956544,2,0,0,0,0,0,0,195,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:49:44Z,1130,0,0,0,0,0,3665723,2401,518241,624,0,0,0,0,0,1325,11,0,0,0,0,0,0,69,9,0,25,2,64,168,22,0,0,0,0, ,0,0,0,0,0,0,1301,0,0,0,7654944,55,7650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332343930,3145728,0,0,0,44,12,113,12,0,12,0,0,3,12,0,0,44,1,57344,28,77,1,0,11,82822,27,745,11,0,0,0,0,0,0,5,15,46235504,2,0,0,0,0,0,0,360,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:50:44Z,1130,0,0,0,0,0,3704523,2401,557041,624,0,0,0,0,0,1292,4,0,0,0,0,0,0,73,9,0,25,2,68,160,10,0,0,0,0, ,0,0,0,0,0,0,1268,0,0,0,7654944,55,7650423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332343930,3145728,0,0,0,18,12,131,12,0,12,0,0,3,12,0,0,18,1,24576,12,77,1,0,4,29444,10,745,11,0,0,0,0,0,0,2,4,54869592,1,0,0,0,0,0,0,344,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:49:14Z,161,0,0,0,0,0,3276242,2401,130353,0,0,0,0,0,0,492,14,0,0,0,0,0,230,14,9,0,7,1,20,263,7,0,0,0,0, ,0,0,0,0,0,0,18,2,0,0,7691692,56,7672524,1,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1609382953061,3145728,0,0,0,40,1,20,1,4,1,0,0,3,2,0,0,40,0,30720,15,19282,1,0,10,7923370,945,0,0,0,0,0,0,0,0,3,30,17533504,17,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:50:14Z,665,0,0,0,0,0,3618794,2401,471777,624,0,0,0,0,0,1422,50,0,0,0,0,0,0,64,9,0,25,2,60,211,91,0,0,0,0, ,0,0,0,0,0,0,1220,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,547,116,934,116,3,116,0,0,3,116,0,0,547,1,139264,68,5179,21,0,189,1770662,671,22655,95,0,0,0,0,0,0,8,87,56070368,14,0,0,0,0,0,0,624,0,0,0,0,0,1,0,71,0,6,0,134,0,0,0,0,0,0,0,0,0,0,1165,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:51:14Z,665,0,0,0,0,0,3811242,2401,664225,624,0,0,0,0,0,1342,21,0,0,0,0,0,0,85,9,0,25,2,79,65,7,0,0,0,0, ,0,0,0,0,0,0,1318,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,49,44,317,44,0,44,0,0,3,44,0,0,49,1,59392,29,1498,16,0,21,124340,41,2396,28,0,0,0,0,0,0,7,18,54018664,6,0,0,0,0,0,0,186,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:52:14Z,665,0,0,0,0,0,4025330,2401,878313,624,0,0,0,0,0,1112,22,0,0,0,0,0,0,107,9,0,25,1,100,70,24,0,0,0,0, ,0,0,0,0,0,0,1088,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,67,44,292,44,0,44,0,0,3,44,0,0,67,1,55296,27,1498,16,0,22,181103,62,2398,28,0,0,0,0,0,0,6,13,39342232,4,0,0,0,0,0,0,196,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:53:14Z,665,0,0,0,0,0,4202978,2401,1055961,624,0,0,0,0,0,1216,17,0,0,0,0,0,0,124,9,0,25,1,114,72,7,0,0,0,0, ,0,0,0,0,0,0,1196,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,40,66,421,66,0,66,0,0,3,66,0,0,40,1,28672,14,631,7,0,17,138895,43,6487,59,0,0,0,0,0,0,4,9,50216480,2,0,0,0,0,0,0,220,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:54:14Z,665,0,0,0,0,0,4260938,2401,1113921,624,0,0,0,0,0,1292,7,0,0,0,0,0,0,131,9,0,25,1,121,81,7,0,0,0,0, ,0,0,0,0,0,0,1268,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,21,23,225,23,0,23,0,0,3,23,0,0,21,1,22528,11,519,6,0,7,47032,17,1359,17,0,0,0,0,0,0,7,22,32352208,1,0,0,0,0,0,0,197,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:55:14Z,665,0,0,0,0,0,4287922,2401,1140905,624,0,0,0,0,0,710,3,0,0,0,0,0,0,134,9,0,25,1,124,51,2,0,0,0,0, ,0,0,0,0,0,0,686,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,8,37,336,37,0,37,0,0,3,37,0,0,8,1,4096,2,192,2,0,3,26212,9,3514,35,0,0,0,0,0,0,3,16,35625112,3,0,0,0,0,0,0,151,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:56:14Z,665,0,0,0,0,0,4286778,2401,1139761,624,0,0,0,0,0,30,0,0,0,0,0,0,0,134,9,0,25,1,124,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,143,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,36673688,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:57:14Z,665,0,0,0,0,0,4284274,2401,1137257,624,0,0,0,0,0,30,0,0,0,0,0,0,0,134,9,0,25,1,124,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,117,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,37722264,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:58:14Z,1130,0,0,0,0,0,4293531,2401,1146049,624,0,0,0,0,0,100,0,0,0,0,0,0,0,134,9,0,25,1,124,115,50,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,50,63,557,63,0,63,0,0,3,63,0,0,50,1,2048,1,1726,1,0,0,100352,49,9297,62,0,0,0,0,0,0,0,0,38770840,1,0,0,0,0,0,0,352,0,0,0,0,0,0,0,56,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T02:59:14Z,1130,0,0,0,0,0,4292443,2401,1144961,624,0,0,0,0,0,30,0,0,0,0,0,0,0,134,9,0,25,1,124,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,122,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,39819416,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:00:14Z,1130,0,0,0,0,0,4294523,2401,1147041,624,0,0,0,0,0,265,0,0,0,0,0,0,0,134,9,0,25,1,122,35,0,0,0,0,0, ,0,0,0,0,0,0,241,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,26,229,26,0,26,0,0,3,26,0,0,0,1,0,0,0,0,0,0,0,0,2340,26,0,0,0,0,0,0,0,0,46110872,1,0,0,0,0,0,0,108,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:01:14Z,1130,0,0,0,0,0,4342675,2401,1195193,624,0,0,0,0,0,326,4,0,0,0,0,0,0,139,9,0,25,1,122,51,15,0,0,0,0, ,0,0,0,0,0,0,302,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,23,46,433,46,0,46,0,0,3,46,0,0,23,1,36864,18,11607,13,0,4,29084,9,2838,33,0,0,0,0,0,0,0,0,55548056,1,0,0,0,0,0,0,160,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:02:14Z,1595,0,0,0,0,0,4342028,2401,1194081,624,0,0,0,0,0,30,0,0,0,0,0,0,0,139,9,0,25,1,122,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,123,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,55548056,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:03:14Z,1595,0,0,0,0,0,4340964,2401,1193017,624,0,0,0,0,0,30,0,0,0,0,0,0,0,139,9,0,25,1,122,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,134,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,56596632,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:04:14Z,1595,0,0,0,0,0,4369636,2401,1221689,624,0,0,0,0,0,301,2,0,0,0,0,0,0,142,9,0,25,1,119,43,8,0,0,0,0, ,0,0,0,0,0,0,277,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,12,34,297,34,0,34,0,0,3,34,0,0,12,1,18432,9,13875,7,0,2,13745,5,2696,27,0,0,0,0,0,0,1,1,28522992,2,0,0,0,0,0,0,132,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:05:14Z,1595,0,0,0,0,0,4382628,2401,1234681,624,0,0,0,0,0,296,1,0,0,0,0,0,0,144,9,0,25,1,120,43,1,0,0,0,0, ,0,0,0,0,0,0,272,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,3,32,260,32,0,32,0,0,3,32,0,0,3,1,2048,1,128,1,0,1,7768,3,15598,31,0,0,0,0,0,0,0,0,35863024,2,0,0,0,0,0,0,130,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:06:14Z,665,0,0,0,0,0,4387074,2401,1240057,624,0,0,0,0,0,108,1,0,0,0,0,0,0,144,9,0,25,1,120,119,50,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,51,63,529,63,0,63,0,0,3,63,0,0,51,1,2048,1,1726,1,0,0,102400,50,9324,62,0,0,0,0,0,0,0,0,36911600,2,0,0,0,0,0,0,354,0,0,0,0,0,1,0,56,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:07:14Z,665,0,0,0,0,0,4434546,2401,1287529,624,0,0,0,0,0,795,2,0,0,0,0,0,0,147,9,0,25,1,114,35,0,0,0,0,0, ,0,0,0,0,0,0,771,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,4,158,1181,158,0,158,0,0,3,158,0,0,4,1,0,0,0,0,0,2,15789,6,33688,158,0,0,0,0,0,0,0,0,50543088,4,0,0,0,0,0,0,240,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:08:14Z,665,0,0,0,0,0,4433474,2401,1286457,624,0,0,0,0,0,30,0,0,0,0,0,0,0,147,9,0,25,1,114,12,0,0,0,0,0, ,0,0,0,0,0,0,6,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,144,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,0,0,51591664,3,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:09:14Z,665,0,0,0,0,0,4446442,2401,1299425,624,0,0,0,0,0,343,1,0,0,0,0,0,0,148,9,0,25,1,113,21,0,0,0,0,0, ,0,0,0,0,0,0,319,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,2,47,364,47,0,47,0,0,3,47,0,0,2,1,0,0,0,0,0,1,7688,3,5273,47,0,0,0,0,0,0,0,0,58931696,3,0,0,0,0,0,0,101,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:46:05Z,665,0,0,0,0,0,4445426,2401,1298409,624,0,0,0,0,0,25,0,0,0,0,0,0,0,148,9,0,25,1,113,12,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,12,158,12,0,12,0,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,822,12,0,0,0,0,0,0,1,3,25084608,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31T03:56:27Z,665,0,0,0,0,0,4445426,2401,1298409,624,0,0,0,0,0,17,0,0,0,0,0,0,0,148,9,0,25,1,113,8,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,7691692,56,7672524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609382953061,3145728,0,0,0,0,8,111,8,0,8,0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,548,8,0,0,0,0,0,0,0,0,26133184,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
